_id,Time_Stamp,Device_ID,Current,voltage,Power_Factor,Real_Power,room_temp,External_temp,Humidity,unit_consumption,_updated,_created,_etag
ObjectId(64e5fbf6e74c5fc6016e897a),2023-08-23T11:31:29.653781+00:00,C108AC01,0.8,243,0.09,,24.9,26.8,44.43,0.04,2023-08-23T12:30:45.000Z,2023-08-23T12:30:45.000Z,5aa881ea3f22fb3ff712abbf3805595437fe99f5
ObjectId(64e60a80e74c5fc6016e89a7),2023-08-23T12:30:40.480832+00:00,C108AC01,0.8,242,0.04,,24.9,26.2,44.43,0.04,2023-08-23T13:32:47.000Z,2023-08-23T13:32:47.000Z,6c242708419439869439b21e250b4fbf3ba15b1a
ObjectId(64e6185ce74c5fc6016e89d2),2023-08-23T13:32:33.312475+00:00,C108AC01,0.8,242,-0,,24.9,26.2,44.43,0.04,2023-08-23T14:31:55.000Z,2023-08-23T14:31:55.000Z,f8588dff37bd40fb5960846cf2b42de024824fa8
ObjectId(64e6263ee74c5fc6016e89fd),2023-08-23T14:31:44.234673+00:00,C108AC01,0.8,242,0.05,,24.9,26.2,44.43,0.04,2023-08-23T15:31:09.000Z,2023-08-23T15:31:09.000Z,e22da76b6d9099e962c40fb13e5c1926a918cffb
ObjectId(64e63419e74c5fc6016e8a28),2023-08-23T15:30:55.081848+00:00,C108AC01,0.8,240,0.44,,24.9,26.2,44.43,0.06,2023-08-23T16:30:16.000Z,2023-08-23T16:30:16.000Z,8eda333d1d49294802c101d44250abf608c9b290
ObjectId(64e6355be74c5fc6016e8a2b),2023-08-23T16:35:28.692728+00:00,C108AC01,0.8999999999999999,240,0.56,,24.9,26.2,44.03,0.07,2023-08-23T16:35:38.000Z,2023-08-23T16:35:38.000Z,fd6b4d8607a9b38ebf7b874ac14bb3aab28460a2
ObjectId(64e64296e74c5fc6016e8a41),2023-08-23T16:30:05.892862+00:00,C108AC01,0.8999999999999999,240,0.61,,24.9,24.9,44.43,0.06,2023-08-23T17:32:05.000Z,2023-08-23T17:32:05.000Z,24812346da4fec0ffab67490e7b9ac2736ba417a
ObjectId(64e6507be74c5fc6016e8a6c),2023-08-23T17:31:58.467138+00:00,C108AC01,0.8999999999999999,241,0.56,,24.9,24.9,44.43,0.07,2023-08-23T18:31:23.000Z,2023-08-23T18:31:23.000Z,a3d1513c3e7eeb44e26da379fb26b1a0488754a6
ObjectId(64e65e5be74c5fc6016e8a97),2023-08-23T18:31:09.340911+00:00,C108AC01,0.8999999999999999,239,0.58,,24.9,24.9,44.43,0.07,2023-08-23T19:30:34.000Z,2023-08-23T19:30:34.000Z,7416badd3b237924bbd1d2bac94c7ce00cd5f172
ObjectId(64e65f97e74c5fc6016e8a9a),2023-08-23T19:35:43.066556+00:00,C108AC01,0.8999999999999999,238,0.61,,24.9,26.2,44.03,0.07,2023-08-23T19:35:50.000Z,2023-08-23T19:35:50.000Z,bd49f2fb5ff70e6f56e00f2b65d221c4be9f28ec
ObjectId(64e66cd9e74c5fc6016e8ab0),2023-08-23T19:30:20.258053+00:00,C108AC01,0.8999999999999999,240,0.57,,24.9,24.9,44.43,0.07,2023-08-23T20:32:24.000Z,2023-08-23T20:32:24.000Z,cdc1d8ae55fc4e29b23149b8fe1aac5dc5bd160f
ObjectId(64e67ab0e74c5fc6016e8adb),2023-08-23T20:32:12.478829+00:00,C108AC01,0.8999999999999999,238,0.58,,24.9,24.9,44.43,0.07,2023-08-23T21:31:27.000Z,2023-08-23T21:31:27.000Z,ce8d0f0c25cf753ab43355dc7c9d11e84c9d6d64
ObjectId(64e68896e74c5fc6016e8b06),2023-08-23T21:31:23.278832+00:00,C108AC01,0.8999999999999999,239,0.65,,24.9,24.9,44.43,0.08,2023-08-23T22:30:45.000Z,2023-08-23T22:30:45.000Z,8926c5517787e3d26b85fd9d92b4e188ab84f823
ObjectId(64e69715e74c5fc6016e8b33),2023-08-23T22:30:34.345021+00:00,C108AC01,0.8999999999999999,240,0.65,,24.9,23.4,44.43,0.08,2023-08-23T23:32:36.000Z,2023-08-23T23:32:36.000Z,45a2810e500aa458e29e12c18e57f0c21fb4a310
ObjectId(64e6a4fce74c5fc6016e8b5e),2023-08-23T23:32:26.912989+00:00,C108AC01,0.8999999999999999,239,0.65,,24.9,23.4,44.43,0.07,2023-08-24T00:31:55.000Z,2023-08-24T00:31:55.000Z,79e9f1095c1a7fe96e825b6da3fc64f4bb0a79f5
ObjectId(64e6b2dbe74c5fc6016e8b89),2023-08-24T00:31:37.707667+00:00,C108AC01,0.8999999999999999,240,0.64,,24.9,23.4,44.43,0.08,2023-08-24T01:31:07.000Z,2023-08-24T01:31:07.000Z,7fa43367cdd1c1dfb6b476ba989fe60971b02517
ObjectId(64e6c14ee74c5fc6016e8bb5),2023-08-24T01:30:48.557779+00:00,C108AC01,0.8999999999999999,240,0.67,,24.9,23.4,44.43,0.08,2023-08-24T02:32:45.000Z,2023-08-24T02:32:45.000Z,30977202b47c928ecd045e0ca6ff08d8102393fd
ObjectId(64e6cf2ee74c5fc6016e8be1),2023-08-24T02:32:40.763909+00:00,C108AC01,0.8999999999999999,238,0.67,,24.9,23.5,44.43,0.08,2023-08-24T03:31:58.000Z,2023-08-24T03:31:58.000Z,82b0dd40910346596ed86f92118bf5f5589ed423
ObjectId(64e6dd0de74c5fc6016e8c0c),2023-08-24T03:31:51.560955+00:00,C108AC01,0.8,242,0.09,,24.9,23.5,44.43,0.04,2023-08-24T04:31:09.000Z,2023-08-24T04:31:09.000Z,6b3306e813efbbeb74eaad567642ef88cd3ea078
ObjectId(64e6eaeee74c5fc6016e8c37),2023-08-24T04:31:02.346841+00:00,C108AC01,0.7,243,-0,,24.9,23.5,44.43,0.04,2023-08-24T05:30:22.000Z,2023-08-24T05:30:22.000Z,acb087a58a95b597f0cedee1b5c5af238cd1e002
ObjectId(64e6ec30e74c5fc6016e8c3a),2023-08-24T05:35:36.251922+00:00,C108AC01,0.7,239,0.04,,24.9,23.5,44.03,0.04,2023-08-24T05:35:43.000Z,2023-08-24T05:35:43.000Z,61d7331168bb8ef4d48ee9c2d85bebcdf1552c0b
ObjectId(64e6f96be74c5fc6016e8c50),2023-08-24T05:30:13.444682+00:00,C108AC01,0.8,243,0,,24.9,23.1,44.43,0.04,2023-08-24T06:32:10.000Z,2023-08-24T06:32:10.000Z,7ea3ec8aa9c899760ca23ccf12e5f60c52900608
ObjectId(64e7074de74c5fc6016e8c7b),2023-08-24T06:32:05.628385+00:00,C108AC01,0.8,242,0.09,,24.9,23.9,44.43,0.04,2023-08-24T07:31:24.000Z,2023-08-24T07:31:24.000Z,ca29da101525fdac3b4848f98c4294d856b3990d
ObjectId(64e71531e74c5fc6016e8ca6),2023-08-24T07:31:16.474522+00:00,C108AC01,0.8,242,0.04,,24.9,24.8,44.43,0.04,2023-08-24T08:30:40.000Z,2023-08-24T08:30:40.000Z,ed4b34c5eabb6d366bd22127d89a5e45fe86ac59
ObjectId(64e723b8e74c5fc6016e8cd3),2023-08-24T08:30:27.319991+00:00,C108AC01,0.8,243,0.04,,24.9,24.8,44.43,0.04,2023-08-24T09:32:40.000Z,2023-08-24T09:32:40.000Z,23556110857d22b7d63c64f64e77fc88be4b8bb5
ObjectId(64e7318fe74c5fc6016e8cfe),2023-08-24T09:32:19.505338+00:00,C108AC01,0.8,242,0.06,,24.9,24.2,44.43,0.04,2023-08-24T10:31:43.000Z,2023-08-24T10:31:43.000Z,ef58c03554177f5588d15bf25307268b2fa2fc8e
ObjectId(64e73f72e74c5fc6016e8d29),2023-08-24T10:31:30.677215+00:00,C108AC01,0.8,243,0.04,,24.9,24.1,44.43,0.04,2023-08-24T11:30:58.000Z,2023-08-24T11:30:58.000Z,8d26b15aa307813fb54fae75d827bd3b8292cc3b
ObjectId(64e74df4e74c5fc6016e8d56),2023-08-24T11:30:41.511452+00:00,C108AC01,0.8,242,0.09,,24.9,24.1,44.43,0.04,2023-08-24T12:32:52.000Z,2023-08-24T12:32:52.000Z,708a878e76ef9aa058f85c17a8697277742e3ca5
ObjectId(64e75bd3e74c5fc6016e8d81),2023-08-24T12:32:33.725241+00:00,C108AC01,0.8,239,0.03,,24.9,24.2,44.43,0.04,2023-08-24T13:32:03.000Z,2023-08-24T13:32:03.000Z,b38b7d1457e82cedb121c8f25ea35efc43992574
ObjectId(64e769b4e74c5fc6016e8dac),2023-08-24T13:31:44.589282+00:00,C108AC01,0.8,243,0.04,,24.9,24.2,44.43,0.04,2023-08-24T14:31:15.000Z,2023-08-24T14:31:15.000Z,885784842f0bc64f50dbf85ff6481ac52858b27c
ObjectId(64e77794e74c5fc6016e8dd7),2023-08-24T14:30:55.382053+00:00,C108AC01,0.8,239,0.04,,24.9,24.2,44.43,0.04,2023-08-24T15:30:28.000Z,2023-08-24T15:30:28.000Z,b9aca9a4409e574891d4b08d869c4a7cfc8a3b66
ObjectId(64e778c9e74c5fc6016e8dda),2023-08-24T15:35:29.019669+00:00,C108AC01,0.8,242,0.36,,24.9,24.4,44.03,0.05,2023-08-24T15:35:37.000Z,2023-08-24T15:35:37.000Z,62be932400be22e99681237f98dbf956b2edc92e
ObjectId(64e78612e74c5fc6016e8df0),2023-08-24T15:30:06.262575+00:00,C108AC01,0.8,242,0.37,,24.9,24.2,44.43,0.05,2023-08-24T16:32:17.000Z,2023-08-24T16:32:17.000Z,5ba0417312f86fea60eb9812c5f9cab33dd8e744
ObjectId(64e793e3e74c5fc6016e8e1b),2023-08-24T16:31:58.475695+00:00,C108AC01,0.8999999999999999,240,0.57,,24.9,24.2,44.43,0.07,2023-08-24T17:31:14.000Z,2023-08-24T17:31:14.000Z,7aa9a16c616e4da8a575dc9bf3d946c2eb9957e2
ObjectId(64e7a1c3e74c5fc6016e8e46),2023-08-24T17:31:09.318753+00:00,C108AC01,0.8999999999999999,240,0.58,,24.9,24.2,44.43,0.07,2023-08-24T18:30:26.000Z,2023-08-24T18:30:26.000Z,30602874e74ee6228858145d08ea906b65d32b8d
ObjectId(64e7a30ae74c5fc6016e8e49),2023-08-24T18:35:42.967073+00:00,C108AC01,0.8999999999999999,239,0.58,,24.9,24.2,44.03,0.07,2023-08-24T18:35:53.000Z,2023-08-24T18:35:53.000Z,3bd9ad4b4bbe0045a909a74e71720b7b02fb8fb2
ObjectId(64e7b049e74c5fc6016e8e5f),2023-08-24T18:30:20.198379+00:00,C108AC01,0.8999999999999999,237,0.57,,24.9,24.2,44.43,0.06,2023-08-24T19:32:24.000Z,2023-08-24T19:32:24.000Z,a19229c9ce729c3ec51eedcbaefe0183fd2ff57e
ObjectId(64e7be27e74c5fc6016e8e8a),2023-08-24T19:32:12.699548+00:00,C108AC01,0.8999999999999999,237,0.56,,24.9,22.2,44.43,0.06,2023-08-24T20:31:35.000Z,2023-08-24T20:31:35.000Z,15e0a481d987b189af01cae09fe5238a10ad6de2
ObjectId(64e7cc0ce74c5fc6016e8eb5),2023-08-24T20:31:23.555521+00:00,C108AC01,0.8999999999999999,239,0.53,,24.9,22.2,44.43,0.07,2023-08-24T21:30:51.000Z,2023-08-24T21:30:51.000Z,6627ca45ba8d6522bbc545dfddcd95326a79231b
ObjectId(64e7da84e74c5fc6016e8ee2),2023-08-24T21:30:34.374220+00:00,C108AC01,0.8999999999999999,239,0.55,,24.9,22.2,44.43,0.07,2023-08-24T22:32:35.000Z,2023-08-24T22:32:35.000Z,046038e229dc48b1b177ed23f7fffa672956c004
ObjectId(64e7e862e74c5fc6016e8f0d),2023-08-24T22:32:26.604742+00:00,C108AC01,0.8999999999999999,237,0.59,,24.9,22.1,44.43,0.06,2023-08-24T23:31:46.000Z,2023-08-24T23:31:46.000Z,210ed19d6470d53484a1b90843bf3b6636f2e8bd
ObjectId(64e7f640e74c5fc6016e8f38),2023-08-24T23:31:37.441597+00:00,C108AC01,0.8999999999999999,240,0.57,,24.9,22.1,44.43,0.07,2023-08-25T00:30:55.000Z,2023-08-25T00:30:55.000Z,80ef5b3b1d5ea7cfb1e0f44c1b4bd46d2df69d56
ObjectId(64e804cbe74c5fc6016e8f64),2023-08-25T00:30:48.288369+00:00,C108AC01,0.8999999999999999,238,0.57,,24.9,22.1,44.43,0.07,2023-08-25T01:32:58.000Z,2023-08-25T01:32:58.000Z,3b4f5e832cd12d7288151709be5e1806c5178d47
ObjectId(64e812a3e74c5fc6016e8f90),2023-08-25T01:32:40.552818+00:00,C108AC01,0.8999999999999999,239,0.55,,24.9,22.1,44.43,0.07,2023-08-25T02:32:02.000Z,2023-08-25T02:32:02.000Z,563b3584ed98cba50875a7bfdc6c61571b20ba3e
ObjectId(64e82082e74c5fc6016e8fbb),2023-08-25T02:31:51.341171+00:00,C108AC01,0.8999999999999999,241,0.56,,24.9,22.1,44.43,0.07,2023-08-25T03:31:14.000Z,2023-08-25T03:31:14.000Z,8cfaf5686c415c8836047ee6bad87fb2032b7572
ObjectId(64e82e5fe74c5fc6016e8fe6),2023-08-25T03:31:02.251377+00:00,C108AC01,0.8999999999999999,239,0.62,,24.9,21.4,44.43,0.07,2023-08-25T04:30:22.000Z,2023-08-25T04:30:22.000Z,13894e36f59a72c188684ba1f6b5545014ac252b
ObjectId(64e82fa1e74c5fc6016e8fe9),2023-08-25T04:35:35.856012+00:00,C108AC01,0.8,242,0.01,,24.9,22.4,44.03,0.04,2023-08-25T04:35:45.000Z,2023-08-25T04:35:45.000Z,976891e2734d42d583245ee2d7067487c9834278
ObjectId(64e83ce7e74c5fc6016e8fff),2023-08-25T04:30:13.030558+00:00,C108AC01,0.8,239,-0,,24.9,21.4,44.43,0.04,2023-08-25T05:32:22.000Z,2023-08-25T05:32:22.000Z,4966f75dc30f9f236ca97692189cf3d74dde25dc
ObjectId(64e84ac2e74c5fc6016e902a),2023-08-25T05:32:05.305322+00:00,C108AC01,0.8,240,0.06,,24.9,21.4,44.43,0.04,2023-08-25T06:31:29.000Z,2023-08-25T06:31:29.000Z,621117c3233903de86ffa5e6562463fc06052b7b
ObjectId(64e85899e74c5fc6016e9055),2023-08-25T06:31:16.118353+00:00,C108AC01,0.8,242,0.02,,24.9,21.4,44.43,0.04,2023-08-25T07:30:33.000Z,2023-08-25T07:30:33.000Z,3b9b56f1ab8797b96f862b00d5f4594ca69448f6
ObjectId(64e859dfe74c5fc6016e9058),2023-08-25T07:35:49.795791+00:00,C108AC01,0.8,242,0.06,,24.9,22.4,44.03,0.04,2023-08-25T07:35:59.000Z,2023-08-25T07:35:59.000Z,66927f436cee8ffea8f570ad3a22847c45f42ec6
ObjectId(64e86724e74c5fc6016e906e),2023-08-25T07:30:26.999565+00:00,C108AC01,0.8,242,0.03,,24.9,25.4,44.43,0.04,2023-08-25T08:32:35.000Z,2023-08-25T08:32:35.000Z,ca87ded6b3c0d94d8ccff8b4a2614bef9b45b457
ObjectId(64e87505e74c5fc6016e9099),2023-08-25T08:32:19.263488+00:00,C108AC01,0.7,243,0.01,,24.9,25.4,44.43,0.04,2023-08-25T09:31:48.000Z,2023-08-25T09:31:48.000Z,3790c4d2ef4561a8d6173c65e186807845cc4ce1
ObjectId(64e882e1e74c5fc6016e90c4),2023-08-25T09:31:30.039156+00:00,C108AC01,0.8,241,0.01,,24.9,24.5,44.43,0.04,2023-08-25T10:30:56.000Z,2023-08-25T10:30:56.000Z,6521aaac5418614b6898def1e851792483c5ee39
ObjectId(64e8915ce74c5fc6016e90f1),2023-08-25T10:30:40.918732+00:00,C108AC01,0.8,242,0.04,,24.9,24.8,44.43,0.04,2023-08-25T11:32:44.000Z,2023-08-25T11:32:44.000Z,856847de276e83fe5f70ee63bdc9f980e4feea64
ObjectId(64e89f41e74c5fc6016e9113),2023-08-25T11:32:33.657344+00:00,C108AC01,0.8,242,-0,,24.9,24.8,44.43,0.04,2023-08-25T12:32:00.000Z,2023-08-25T12:32:00.000Z,80b761589c5403dc3f7ab03723be6aeef5f1f602
ObjectId(64e8ad1fe74c5fc6016e913e),2023-08-25T12:31:44.429916+00:00,C108AC01,0.8,242,0.05,,24.9,22.9,44.43,0.04,2023-08-25T13:31:11.000Z,2023-08-25T13:31:11.000Z,19d351a469d76fd4d23474bc682eb6cf4dd83eeb
ObjectId(64e8bafbe74c5fc6016e9169),2023-08-25T13:30:55.259936+00:00,C108AC01,0.8,242,0.07,,24.9,22.9,44.43,0.04,2023-08-25T14:30:18.000Z,2023-08-25T14:30:18.000Z,7049d505c1996929ba4072eb0e6cc797c43fe4c3
ObjectId(64e8bc42e74c5fc6016e916c),2023-08-25T14:35:28.911158+00:00,C108AC01,0.8,242,0.04,,24.9,24.8,44.03,0.04,2023-08-25T14:35:45.000Z,2023-08-25T14:35:45.000Z,8f7d105ed37c73e9f6af7111c85e303498145e6d
ObjectId(64e8c97ce74c5fc6016e9182),2023-08-25T14:30:06.096112+00:00,C108AC01,0.8,241,0,,24.9,22.6,44.43,0.04,2023-08-25T15:32:11.000Z,2023-08-25T15:32:11.000Z,efb4953d729f411aed8173308baa877e2cc4eabf
ObjectId(64e8d75de74c5fc6016e91ad),2023-08-25T15:31:58.383824+00:00,C108AC01,0.8999999999999999,239,0.66,,24.9,22.6,44.43,0.08,2023-08-25T16:31:24.000Z,2023-08-25T16:31:24.000Z,45528a0b27ecdcb426cde418a4d5eaa595d7b2de
ObjectId(64e8e538e74c5fc6016e91d8),2023-08-25T16:31:09.228830+00:00,C108AC01,0.8999999999999999,241,0.58,,24.9,22.6,44.43,0.06,2023-08-25T17:30:31.000Z,2023-08-25T17:30:31.000Z,d9f04926485346ba7c38e1f1aa9ce4af4f74a7cb
ObjectId(64e8e677e74c5fc6016e91db),2023-08-25T17:35:42.788508+00:00,C108AC01,0.8,240,0.41,,24.9,22.7,44.03,0.06,2023-08-25T17:35:51.000Z,2023-08-25T17:35:51.000Z,deaeb354ac2cd7c09b5bf15883c36582b66fe92e
ObjectId(64e8f3bde74c5fc6016e91f1),2023-08-25T17:30:19.996139+00:00,C108AC01,0.8,240,0.46,,24.9,22.6,44.43,0.06,2023-08-25T18:32:29.000Z,2023-08-25T18:32:29.000Z,cda5a2bd0549b5121a58ed6725fa6357ebbdf4cf
ObjectId(64e9019de74c5fc6016e921c),2023-08-25T18:32:12.216154+00:00,C108AC01,0.8,239,0.43,,24.9,22.6,44.43,0.06,2023-08-25T19:31:40.000Z,2023-08-25T19:31:40.000Z,0fbd811823abceb889455f06ccb992950098cab8
ObjectId(64e90f6fe74c5fc6016e9247),2023-08-25T19:31:23.386942+00:00,C108AC01,0.8999999999999999,241,0.46,,24.9,22.6,44.43,0.06,2023-08-25T20:30:39.000Z,2023-08-25T20:30:39.000Z,688687df0acd63f1400e796d0cfe236500231301
ObjectId(64e91dfee74c5fc6016e9274),2023-08-25T20:30:34.200989+00:00,C108AC01,0.8,240,0.47,,24.9,22.7,44.43,0.06,2023-08-25T21:32:45.000Z,2023-08-25T21:32:45.000Z,79a0f136ec7ef73a88e6b43eb96c5525b0b6ac06
ObjectId(64e91ecae74c5fc6016e9276),2023-08-25T21:35:07.858689+00:00,C108AC01,0.8999999999999999,240,0.44,,24.9,22.7,44.43,0.06,2023-08-25T21:36:09.000Z,2023-08-25T21:36:09.000Z,761b88cdcc8556366068aa6e5a399cd73be9b888
ObjectId(64e91f44e74c5fc6016e9278),2023-08-25T21:37:49.281295+00:00,C108AC01,0.8,240,0.44,,24.9,22.6,44.03,0.06,2023-08-25T21:38:11.000Z,2023-08-25T21:38:11.000Z,0e37a1c26b6e81d12efb56a2bf54cccce9c60a7c
ObjectId(64e91fd6e74c5fc6016e9279),2023-08-25T21:40:30.667769+00:00,C108AC01,0.8,238,0.48,,24.9,22.7,44.13,0.06,2023-08-25T21:40:37.000Z,2023-08-25T21:40:37.000Z,343cc153b7e555f2f587d6437e8b1c6c73b71152
ObjectId(64e92078e74c5fc6016e927b),2023-08-25T21:43:12.064084+00:00,C108AC01,0.8999999999999999,239,0.5,,24.9,23.2,44.13,0.06,2023-08-25T21:43:20.000Z,2023-08-25T21:43:20.000Z,392c3b741dc4fd7bb83fd3e8681feed91e1ce8f7
ObjectId(64e9211ae74c5fc6016e927d),2023-08-25T21:45:53.487874+00:00,C108AC01,0.8999999999999999,241,0.48,,24.9,22.9,44.23,0.06,2023-08-25T21:46:01.000Z,2023-08-25T21:46:01.000Z,fa60ef121dc19dcb361672617ba61cd205dccf56
ObjectId(64e921bde74c5fc6016e927f),2023-08-25T21:48:34.885778+00:00,C108AC01,0.8,239,0.45,,24.9,24.8,44.33,0.06,2023-08-25T21:48:44.000Z,2023-08-25T21:48:44.000Z,fe26cae0740616458dc43b7134aa98cae519d09e
ObjectId(64e92260e74c5fc6016e9281),2023-08-25T21:51:16.277470+00:00,C108AC01,0.8,240,0.42,,24.9,24.8,44.03,0.06,2023-08-25T21:51:27.000Z,2023-08-25T21:51:27.000Z,8a15f852eca530f4d309882b995b60300ad29a47
ObjectId(64e92304e74c5fc6016e9284),2023-08-25T21:53:57.692257+00:00,C108AC01,0.8,238,0.43,,24.9,24.6,43.83,0.06,2023-08-25T21:54:11.000Z,2023-08-25T21:54:11.000Z,283b3896012809cee88b503a56d4959908a8da0b
ObjectId(64e923a6e74c5fc6016e9286),2023-08-25T21:56:39.077557+00:00,C108AC01,0.8,240,0.47,,24.9,24.5,43.73,0.06,2023-08-25T21:56:53.000Z,2023-08-25T21:56:53.000Z,ad187991c810bea820e896cf88c08fe2622251dc
ObjectId(64e92448e74c5fc6016e9288),2023-08-25T21:59:20.474846+00:00,C108AC01,0.8999999999999999,241,0.46,,24.9,24.4,43.73,0.06,2023-08-25T21:59:35.000Z,2023-08-25T21:59:35.000Z,f3bf2f5f0568b882ec196be7d56ee1e17c1cd3ee
ObjectId(64e924ebe74c5fc6016e928a),2023-08-25T22:02:01.870466+00:00,C108AC01,0.8999999999999999,241,0.49,,25,24.4,43.73,0.06,2023-08-25T22:02:19.000Z,2023-08-25T22:02:19.000Z,1909470a3afc8129792f665427192d720dc2584d
ObjectId(64e9258ce74c5fc6016e928c),2023-08-25T22:04:43.274426+00:00,C108AC01,0.8999999999999999,238,0.48,,24.9,24.3,44.53,0.06,2023-08-25T22:05:00.000Z,2023-08-25T22:05:00.000Z,18ff523203274129859168588fec7bf9fc4e5468
ObjectId(64e92623e74c5fc6016e928d),2023-08-25T22:07:24.683272+00:00,C108AC01,0.8999999999999999,240,0.46,,24.9,24.3,44.43,0.06,2023-08-25T22:07:30.000Z,2023-08-25T22:07:30.000Z,0fb00ee7d7f13fa4cb60fbae7b18a7ea93aec8d2
ObjectId(64e926c5e74c5fc6016e928f),2023-08-25T22:10:06.088140+00:00,C108AC01,0.8,238,0.49,,24.8,24.3,44.53,0.06,2023-08-25T22:10:13.000Z,2023-08-25T22:10:13.000Z,5e27680071385d46c156480877c8855ca735457f
ObjectId(64e92766e74c5fc6016e9291),2023-08-25T22:12:47.488503+00:00,C108AC01,0.8,239,0.45,,24.8,24.3,44.53,0.06,2023-08-25T22:12:53.000Z,2023-08-25T22:12:53.000Z,d8a446dee850542c2a5bc75127a0690e20449f90
ObjectId(64e92815e74c5fc6016e9294),2023-08-25T22:15:28.912423+00:00,C108AC01,0.8999999999999999,241,0.45,,24.9,24.3,44.53,0.06,2023-08-25T22:15:48.000Z,2023-08-25T22:15:48.000Z,b658826f4a35fe1a719bc7e0bfe6e87fe8e007a5
ObjectId(64e928b3e74c5fc6016e9295),2023-08-25T22:18:10.287485+00:00,C108AC01,0.8999999999999999,240,0.49,,24.9,24.3,44.63,0.06,2023-08-25T22:18:27.000Z,2023-08-25T22:18:27.000Z,961d95050d77df8362491efecf11a3b9bc439db6
ObjectId(64e92952e74c5fc6016e9298),2023-08-25T22:20:51.709314+00:00,C108AC01,0.8999999999999999,237,0.43,,24.9,24.3,44.53,0.06,2023-08-25T22:21:05.000Z,2023-08-25T22:21:05.000Z,a8f9a0f96439a9b9e759970cf79f6e3a90370252
ObjectId(64e929f3e74c5fc6016e929a),2023-08-25T22:23:33.110952+00:00,C108AC01,0.8999999999999999,240,0.45,,24.9,24.3,44.43,0.06,2023-08-25T22:23:46.000Z,2023-08-25T22:23:46.000Z,19966e9a7fcf6b4bcff441f82bcb7f1523403058
ObjectId(64e92a94e74c5fc6016e929c),2023-08-25T22:26:14.509940+00:00,C108AC01,0.8,241,0.45,,24.8,24.3,44.43,0.06,2023-08-25T22:26:28.000Z,2023-08-25T22:26:28.000Z,abb6dba52b65ccc65cd8a10ff7c6a971c1b9f930
ObjectId(64e92b2fe74c5fc6016e929d),2023-08-25T22:28:55.906658+00:00,C108AC01,0.8,238,0.45,,24.9,24.3,44.53,0.06,2023-08-25T22:29:03.000Z,2023-08-25T22:29:03.000Z,09ed8f915a942447b1c1307617a6eae0efd24021
ObjectId(64e939bce74c5fc6016e92ca),2023-08-25T22:31:37.319322+00:00,C108AC01,0.8,240,0.48,,24.9,22.1,44.43,0.06,2023-08-25T23:31:07.000Z,2023-08-25T23:31:07.000Z,c1d9ebea791ea2f4b27ccec3df2c2b8aea7471de
ObjectId(64e94831e74c5fc6016e92f6),2023-08-25T23:30:48.124769+00:00,C108AC01,0.8,241,0.47,,24.9,22.1,44.43,0.06,2023-08-26T00:32:48.000Z,2023-08-26T00:32:48.000Z,23022d357ccd281f479c5951e68ba88734478116
ObjectId(64e95612e74c5fc6016e9322),2023-08-26T00:32:40.382203+00:00,C108AC01,0.8999999999999999,239,0.47,,24.9,22.1,44.43,0.06,2023-08-26T01:32:02.000Z,2023-08-26T01:32:02.000Z,8b851dc24da9ac0d118f78dd527faee5cfda0b86
ObjectId(64e963efe74c5fc6016e934d),2023-08-26T01:31:51.217414+00:00,C108AC01,0.8999999999999999,239,0.52,,24.9,22.1,44.43,0.06,2023-08-26T02:31:10.000Z,2023-08-26T02:31:10.000Z,2d07b8f84590127aa1164254b530b2f374922958
ObjectId(64e971d7e74c5fc6016e9378),2023-08-26T02:31:02.042704+00:00,C108AC01,0.8999999999999999,241,0.53,,24.9,22.1,44.43,0.06,2023-08-26T03:30:31.000Z,2023-08-26T03:30:31.000Z,6633b77c05883149b79b6b1e567d540a22c2f52b
ObjectId(64e9730ee74c5fc6016e937b),2023-08-26T03:35:35.682475+00:00,C108AC01,0.8,241,-0,,24.9,22.7,44.03,0.04,2023-08-26T03:35:41.000Z,2023-08-26T03:35:41.000Z,041b5d9171ef6752df556368756185be561c4000
ObjectId(64e98056e74c5fc6016e9391),2023-08-26T03:30:12.874649+00:00,C108AC01,0.8999999999999999,237,0.54,,24.9,22.9,44.43,0.07,2023-08-26T04:32:22.000Z,2023-08-26T04:32:22.000Z,d459b7a79f19d2fed5ec5efda67da2b28508c203
ObjectId(64e98e35e74c5fc6016e93bc),2023-08-26T04:32:05.163821+00:00,C108AC01,0.8,243,-0,,24.9,22.9,44.43,0.04,2023-08-26T05:31:32.000Z,2023-08-26T05:31:32.000Z,289c24cb44a7035c5340bd78c1f5595f7f70650d
ObjectId(64e99c08e74c5fc6016e93e7),2023-08-26T05:31:16.000860+00:00,C108AC01,0.8,239,0.01,,24.9,22.9,44.43,0.04,2023-08-26T06:30:31.000Z,2023-08-26T06:30:31.000Z,2e4985e4137b75ce396fa096192c7e50721e994d
ObjectId(64e9aa8fe74c5fc6016e9414),2023-08-26T06:30:26.821324+00:00,C108AC01,0.8,243,-0,,24.9,22.9,44.43,0.04,2023-08-26T07:32:30.000Z,2023-08-26T07:32:30.000Z,52806e592b44b2c57b11b384bf139bba2fe5c3f9
ObjectId(64e9ab6ae74c5fc6016e9415),2023-08-26T07:35:00.448259+00:00,C108AC01,0.8,242,0.07,,24.9,22.9,44.43,0.04,2023-08-26T07:36:09.000Z,2023-08-26T07:36:09.000Z,621d7f0efd175964f849978b70c3901041ec764e
